Novel	PubMed-28488085.json:0:5	O
loss	PubMed-28488085.json:6:10	B-NegReg
of	PubMed-28488085.json:11:13	I-NegReg
function	PubMed-28488085.json:14:22	E-NegReg
mutation	PubMed-28488085.json:23:31	B-Var
in	PubMed-28488085.json:32:34	O
KRIT1	PubMed-28488085.json:35:40	B-Gene
/	PubMed-28488085.json:40:41	O
CCM1	PubMed-28488085.json:41:45	O
is	PubMed-28488085.json:46:48	O
associated	PubMed-28488085.json:49:59	B-Reg
with	PubMed-28488085.json:60:64	E-Reg
distinctly	PubMed-28488085.json:65:75	O
progressive	PubMed-28488085.json:76:87	O
cerebral	PubMed-28488085.json:88:96	B-Disease
and	PubMed-28488085.json:97:100	I-Disease
spinal	PubMed-28488085.json:101:107	I-Disease
cavernous	PubMed-28488085.json:108:117	I-Disease
malformations	PubMed-28488085.json:118:131	E-Disease
after	PubMed-28488085.json:132:137	O
radiochemotherapy	PubMed-28488085.json:138:155	O
for	PubMed-28488085.json:156:159	O
intracranial	PubMed-28488085.json:160:172	O
malignant	PubMed-28488085.json:173:182	O
germ	PubMed-28488085.json:183:187	O
cell	PubMed-28488085.json:188:192	O
tumor	PubMed-28488085.json:193:198	O
.	PubMed-28488085.json:198:199	O

PURPOSE	PubMed-28488085.json:200:207	O
:	PubMed-28488085.json:207:208	O
Cerebrospinal	PubMed-28488085.json:209:222	B-Disease
cavernous	PubMed-28488085.json:223:232	I-Disease
malformations	PubMed-28488085.json:233:246	E-Disease
(	PubMed-28488085.json:247:248	O
CCMs	PubMed-28488085.json:248:252	O
)	PubMed-28488085.json:252:253	O
are	PubMed-28488085.json:254:257	O
vascular	PubMed-28488085.json:258:266	O
lesions	PubMed-28488085.json:267:274	O
characterized	PubMed-28488085.json:275:288	O
by	PubMed-28488085.json:289:291	O
dilated	PubMed-28488085.json:292:299	O
and	PubMed-28488085.json:300:303	O
leaky	PubMed-28488085.json:304:309	O
capillary	PubMed-28488085.json:310:319	O
caverns	PubMed-28488085.json:320:327	O
.	PubMed-28488085.json:327:328	O

CCMs	PubMed-28488085.json:329:333	O
can	PubMed-28488085.json:334:337	O
cause	PubMed-28488085.json:338:343	O
seizures	PubMed-28488085.json:344:352	O
,	PubMed-28488085.json:352:353	O
focal	PubMed-28488085.json:354:359	O
neurological	PubMed-28488085.json:360:372	O
deficits	PubMed-28488085.json:373:381	O
or	PubMed-28488085.json:382:384	O
acute	PubMed-28488085.json:385:390	O
intracranial	PubMed-28488085.json:391:403	O
hemorrhage	PubMed-28488085.json:404:414	O
;	PubMed-28488085.json:414:415	O
however	PubMed-28488085.json:416:423	O
,	PubMed-28488085.json:423:424	O
most	PubMed-28488085.json:425:429	O
patients	PubMed-28488085.json:430:438	O
are	PubMed-28488085.json:439:442	O
asymptomatic	PubMed-28488085.json:443:455	O
.	PubMed-28488085.json:455:456	O

CCMs	PubMed-28488085.json:457:461	O
occur	PubMed-28488085.json:462:467	O
either	PubMed-28488085.json:468:474	O
sporadically	PubMed-28488085.json:475:487	O
or	PubMed-28488085.json:488:490	O
as	PubMed-28488085.json:491:493	O
a	PubMed-28488085.json:494:495	O
familial	PubMed-28488085.json:496:504	O
autosomal	PubMed-28488085.json:505:514	O
-	PubMed-28488085.json:514:515	O
dominant	PubMed-28488085.json:515:523	O
disorder	PubMed-28488085.json:524:532	O
.	PubMed-28488085.json:532:533	O

We	PubMed-28488085.json:534:536	O
present	PubMed-28488085.json:537:544	O
a	PubMed-28488085.json:545:546	O
clinical	PubMed-28488085.json:547:555	O
and	PubMed-28488085.json:556:559	O
molecular	PubMed-28488085.json:560:569	O
study	PubMed-28488085.json:570:575	O
of	PubMed-28488085.json:576:578	O
a	PubMed-28488085.json:579:580	O
patient	PubMed-28488085.json:581:588	O
with	PubMed-28488085.json:589:593	O
distinctive	PubMed-28488085.json:594:605	O
cerebral	PubMed-28488085.json:606:614	O
and	PubMed-28488085.json:615:618	O
spinal	PubMed-28488085.json:619:625	O
cavernous	PubMed-28488085.json:626:635	O
malformations	PubMed-28488085.json:636:649	O
following	PubMed-28488085.json:650:659	O
radiochemotherapy	PubMed-28488085.json:660:677	O
for	PubMed-28488085.json:678:681	O
a	PubMed-28488085.json:682:683	O
malignant	PubMed-28488085.json:684:693	O
brain	PubMed-28488085.json:694:699	O
tumor	PubMed-28488085.json:700:705	O
.	PubMed-28488085.json:705:706	O

METHODS	PubMed-28488085.json:707:714	O
:	PubMed-28488085.json:714:715	O
The	PubMed-28488085.json:716:719	O
patient	PubMed-28488085.json:720:727	O
had	PubMed-28488085.json:728:731	O
multiple	PubMed-28488085.json:732:740	O
magnet	PubMed-28488085.json:741:747	O
resonance	PubMed-28488085.json:748:757	O
imaging	PubMed-28488085.json:758:765	O
(	PubMed-28488085.json:766:767	O
MRI	PubMed-28488085.json:767:770	O
)	PubMed-28488085.json:770:771	O
examinations	PubMed-28488085.json:772:784	O
of	PubMed-28488085.json:785:787	O
his	PubMed-28488085.json:788:791	O
brain	PubMed-28488085.json:792:797	O
and	PubMed-28488085.json:798:801	O
spine	PubMed-28488085.json:802:807	O
following	PubMed-28488085.json:808:817	O
radiochemotherapy	PubMed-28488085.json:818:835	O
for	PubMed-28488085.json:836:839	O
a	PubMed-28488085.json:840:841	O
primary	PubMed-28488085.json:842:849	O
intracranial	PubMed-28488085.json:850:862	O
germ	PubMed-28488085.json:863:867	O
cell	PubMed-28488085.json:868:872	O
tumor	PubMed-28488085.json:873:878	O
(	PubMed-28488085.json:879:880	O
GCT	PubMed-28488085.json:880:883	O
)	PubMed-28488085.json:883:884	O
,	PubMed-28488085.json:884:885	O
as	PubMed-28488085.json:886:888	O
part	PubMed-28488085.json:889:893	O
of	PubMed-28488085.json:894:896	O
